psv_attack_pref,mk_dv,psv_country_fac,psv_context,psv_context_fac,psv_nuc_effective,mk_context_fac,mk_main_treat,hypothetical,mk_cont_pool,psv_correct_recall,mk_correct_recall,Gender,race,party,mk_context,psv_time,mk_time,psv_abst_conc_score,mk_abst_conc_score,knowledge_scale,nfc_scale,age,edu
2,3,Malaguay,1,Reduced,1,Original,0,1,0,0,0,Female,3,2,0,6.735,4.853,1,0,0,NA,27,7
2,3,Syria,1,Reduced,0,Original,1,1,0,1,0,Female,1,3,0,184.195,463.641,3,0,1,NA,43,2
2,3,No-Name,1,Reduced,1,Extra Non-Innocuous,0,0,1,1,1,Female,1,1,2,5.427,130.626,1,3,2,NA,54,1
1,4,Bolivia,0,Original,0,Original,1,0,0,0,0,Female,2,1,0,104.53,8.272,4,1,1,NA,40,1
2,2,No-Name,0,Original,0,Extra Innocuous,0,0,1,1,0,Female,1,3,1,115.325,41.669,2,2,1,NA,55,2
2,4,Syria,0,Original,0,Original,1,1,0,1,0,Female,3,3,0,147.218,35.927,4,0,1,NA,29,3
2,2,No-Name,1,Reduced,0,Extra Non-Innocuous,0,1,1,0,0,Female,2,1,2,335.977,11.815,0,2,0,NA,44,3
1,4,Bolivia,0,Original,0,Extra Non-Innocuous,0,0,1,0,0,Female,1,4,2,5.695,2.535,4,3,2,NA,31,3
2,3,Bolivia,1,Reduced,0,Extra Innocuous,0,0,1,1,0,Female,1,3,1,40.682,37.906,3,2,0,3,34,2
2,1,Malaguay,0,Original,1,Extra Innocuous,0,0,1,0,0,Female,1,4,1,48.492,21.946,3,2,2,NA,46,5
1,2,Syria,1,Reduced,0,Original,0,1,0,1,0,Male,1,3,0,73.994,16.174,3,0,1,NA,73,3
2,3,Syria,0,Original,0,Original,1,1,0,1,1,Female,1,4,0,120.249,23.683,4,0,0,3.125,38,3
2,2,Bolivia,1,Reduced,1,Original,0,0,0,1,1,Female,1,2,0,95.132,40.199,3,1,1,NA,45,3
2,3,Syria,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,1,Female,1,1,2,53.762,52.4,3,2,1,NA,35,2
1,4,Bolivia,0,Original,0,Original,0,1,0,0,1,Male,1,1,0,9.387,4.264,3,0,1,NA,NA,6
3,3,Malaguay,1,Reduced,1,Extra Innocuous,0,1,1,1,0,Female,1,3,1,81.543,50.856,1,1,0,NA,31,2
3,2,Bolivia,1,Reduced,1,Extra Innocuous,0,1,1,1,1,Female,1,3,1,72.625,36.82,2,1,2,NA,38,3
NA,2,Malaguay,0,Original,0,Extra Non-Innocuous,0,0,1,1,0,Female,1,3,2,44.815,18.968,3,3,1,NA,46,2
4,1,Syria,0,Original,0,Extra Non-Innocuous,0,0,1,0,0,Female,4,1,2,13.504,10.115,5,3,0,NA,46,4
2,1,No-Name,0,Original,0,Extra Non-Innocuous,0,1,1,1,1,Female,1,1,2,130.965,58.376,1,2,0,NA,42,2
3,4,Syria,1,Reduced,1,Original,0,0,0,1,NA,Female,1,3,0,25.631,7.044,4,1,1,NA,33,2
2,4,Malaguay,1,Reduced,1,Extra Innocuous,1,0,1,0,1,Female,1,2,1,33.177,84.362,2,2,1,NA,50,3
2,3,No-Name,0,Original,1,Original,1,1,0,1,0,Female,2,3,0,244.601,18.571,1,0,2,NA,43,3
2,3,Bolivia,0,Original,0,Extra Innocuous,0,1,1,1,1,Female,1,1,1,17.202,28.856,3,1,1,NA,52,3
1,3,No-Name,0,Original,1,Extra Innocuous,1,0,1,0,0,Male,1,4,1,148.679,40.097,2,2,0,NA,38,2
3,3,No-Name,1,Reduced,1,Original,1,0,0,1,1,Female,1,1,0,184.617,39.352,1,1,0,NA,54,4
2,4,Malaguay,1,Reduced,0,Original,1,1,0,1,0,Female,3,4,0,378.541,40.887,1,0,1,2.625,31,2
4,2,No-Name,0,Original,1,Extra Innocuous,0,0,1,1,1,Female,1,3,1,265.477,425.883,2,2,0,3.25,39,3
3,1,Syria,0,Original,1,Original,0,1,0,1,1,Female,5,1,0,107.916,18.417,4,0,2,3.25,44,4
1,1,Bolivia,1,Reduced,1,Extra Innocuous,1,1,1,0,1,Female,1,1,1,3.623,11.202,2,1,0,4.125,33,5
1,1,Malaguay,1,Reduced,0,Extra Innocuous,1,0,1,1,1,Male,1,2,1,67.341,52.929,2,2,1,3,41,2
2,2,Bolivia,0,Original,0,Extra Innocuous,0,1,1,0,0,Female,1,1,1,10.765,36.321,3,1,1,3.5,54,2
2,3,Malaguay,0,Original,1,Extra Non-Innocuous,0,1,1,0,0,Female,1,2,2,254.909,104.569,2,2,0,4,53,1
1,3,Syria,0,Original,0,Extra Innocuous,1,1,1,1,0,Female,1,2,1,95.483,44.087,4,1,1,3.875,45,4
1,1,Malaguay,0,Original,1,Original,0,0,0,0,0,Female,1,3,0,18.631,20.545,3,1,1,3,43,2
3,3,No-Name,1,Reduced,1,Original,0,0,0,1,1,Female,1,4,0,178.613,28.887,1,1,1,2.5,49,4
2,2,Syria,0,Original,0,Extra Innocuous,0,1,1,1,0,Female,1,4,1,15.772,5.805,4,1,0,2.625,52,4
4,3,Malaguay,0,Original,0,Extra Innocuous,0,1,1,0,0,Female,1,2,1,53.485,20.44,2,1,0,4,54,4
3,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,1,Female,1,2,2,166.921,97.571,2,2,1,3,51,2
3,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,0,1,1,0,Male,1,3,2,70.74,25.835,3,3,0,3.25,42,1
1,3,Malaguay,0,Original,1,Extra Innocuous,1,0,1,1,0,Female,1,2,1,5.529,45.125,3,2,1,2.875,39,4
2,4,Bolivia,1,Reduced,0,Extra Innocuous,1,1,1,0,0,Female,1,3,1,14.708,5.46,2,1,1,3,31,2
2,3,Bolivia,1,Reduced,1,Extra Innocuous,0,0,1,0,0,Female,1,2,1,7.098,7.513,3,2,1,2.375,50,4
3,3,Syria,0,Original,1,Original,0,0,0,1,0,Female,1,4,0,506.501,39.518,5,1,0,3.25,39,2
1,2,No-Name,0,Original,0,Original,0,1,0,0,0,Female,1,4,0,27.143,3.09,1,0,1,4.25,NA,1
3,2,Syria,0,Original,1,Extra Non-Innocuous,0,0,1,1,1,Female,1,1,2,213.834,80.071,5,3,1,3.125,51,4
1,4,Malaguay,1,Reduced,0,Extra Non-Innocuous,0,0,1,0,0,Female,2,1,2,7.668,6.57,2,3,0,3.5,52,3
2,4,Malaguay,1,Reduced,1,Extra Non-Innocuous,0,1,1,0,1,Female,1,3,2,7.764,7.297,1,2,1,2.875,65,3
1,2,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,1,Female,1,1,2,34.102,48.912,2,2,1,3.25,54,6
1,2,Syria,0,Original,0,Original,1,0,0,1,1,Female,1,3,0,104.565,14.048,5,1,2,3.375,54,2
2,4,Syria,1,Reduced,1,Original,1,0,0,0,1,Female,7,3,0,9.806,2.982,4,1,0,2.125,38,3
2,4,Bolivia,0,Original,0,Extra Non-Innocuous,0,0,1,0,1,Male,1,3,2,3.38,3.236,4,3,1,2.625,47,5
2,4,No-Name,0,Original,0,Extra Innocuous,0,1,1,1,0,Female,2,1,1,44.056,7.743,1,1,1,3.75,37,2
1,4,Syria,0,Original,0,Original,1,1,0,1,0,Female,1,2,0,53.861,16.157,4,0,2,3.625,61,4
1,4,Malaguay,0,Original,0,Extra Non-Innocuous,0,0,1,1,0,Female,1,2,2,21.499,4.008,3,3,1,3.5,54,5
2,4,Malaguay,1,Reduced,1,Extra Innocuous,0,1,1,1,0,Female,1,3,1,173.454,79.736,1,1,1,2.25,34,2
2,3,No-Name,1,Reduced,1,Original,1,1,0,1,0,Female,4,1,0,136.614,24.543,0,0,1,2.875,54,4
2,2,Malaguay,0,Original,1,Extra Non-Innocuous,0,1,1,1,1,Female,1,1,2,108.843,54.206,2,2,0,2.625,45,3
2,4,Malaguay,1,Reduced,0,Original,1,1,0,0,0,Female,1,3,0,7.544,7.128,1,0,1,2.5,54,5
2,3,No-Name,0,Original,1,Extra Innocuous,0,0,1,0,1,Female,1,1,1,13.314,56.542,2,2,1,3.25,27,3
1,2,Bolivia,1,Reduced,0,Original,0,1,0,0,0,Female,1,2,0,80.689,23.732,2,0,1,4,50,2
1,4,Syria,0,Original,1,Extra Innocuous,1,0,1,1,0,Female,4,3,1,8.982,5.983,5,2,1,2.75,38,5
1,4,Bolivia,0,Original,1,Original,0,1,0,1,0,Female,1,2,0,3.862,1.937,3,0,0,2.25,48,4
1,2,No-Name,1,Reduced,0,Extra Non-Innocuous,0,0,1,0,0,Male,2,1,2,6.473,12.389,1,3,2,4,34,2
2,3,Malaguay,0,Original,1,Extra Non-Innocuous,1,1,1,0,0,Female,2,3,2,53.784,24.351,2,2,0,3.5714285714285716,50,2
4,4,Malaguay,1,Reduced,1,Original,1,0,0,1,0,Male,2,1,0,12.235,10.532,2,1,0,2.5,31,2
2,4,Syria,1,Reduced,0,Extra Innocuous,1,0,1,1,1,Female,1,4,1,94.642,55.196,4,2,0,2.75,37,4
2,3,No-Name,0,Original,1,Original,0,1,0,1,0,Female,4,2,0,14.662,20.901,1,0,1,1.5,33,2
1,4,Bolivia,1,Reduced,1,Original,1,1,0,0,0,Female,1,3,0,85.989,14.971,2,0,1,2.25,54,4
1,1,Malaguay,0,Original,0,Extra Non-Innocuous,0,0,1,1,1,Male,1,3,2,75.633,26.6,3,3,2,3,55,2
3,4,Syria,0,Original,1,Extra Innocuous,1,1,1,0,1,Male,4,1,1,10.727,2.753,4,1,2,2.625,41,4
2,2,Malaguay,1,Reduced,0,Extra Innocuous,0,0,1,1,0,Female,1,1,1,14.406,118.632,2,2,1,2.75,NA,2
2,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,1,1,1,1,0,Female,4,1,2,7.712,43.082,2,2,1,3.5,24,4
1,4,No-Name,1,Reduced,1,Extra Innocuous,0,1,1,0,1,Male,1,4,1,46.922,55.625,0,1,2,3.125,42,2
1,2,Bolivia,0,Original,0,Original,0,1,0,1,1,Male,2,3,0,469.069,19.172,3,0,2,2.875,42,5
3,4,Malaguay,1,Reduced,1,Extra Non-Innocuous,1,0,1,0,0,Female,2,1,2,9.012,24.146,2,3,1,3.375,54,4
3,3,Syria,0,Original,0,Extra Innocuous,0,1,1,0,0,Female,1,3,1,57.391,71.1,4,1,1,NA,49,3
2,2,No-Name,1,Reduced,1,Original,1,0,0,1,1,Female,1,3,0,44.606,24.422,1,1,2,2.5,55,4
2,4,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,0,0,Female,1,1,2,34.452,15.018,2,2,0,2.875,45,2
2,4,Syria,0,Original,0,Extra Non-Innocuous,1,0,1,1,0,Female,1,2,2,96.779,55.826,5,3,1,3.25,55,2
1,4,Malaguay,1,Reduced,1,Original,0,1,0,1,1,Female,3,1,0,105.104,94.364,1,0,1,3.625,51,3
1,3,No-Name,0,Original,1,Extra Innocuous,0,1,1,0,0,Female,1,2,1,390.541,485.607,1,1,2,3.625,54,2
1,4,No-Name,0,Original,0,Extra Innocuous,0,0,1,0,0,Male,2,1,1,5.237,3.725,2,2,0,4.5,34,3
1,4,Bolivia,1,Reduced,0,Extra Non-Innocuous,0,0,1,0,1,Male,2,1,2,6.705,17.12,3,3,1,NA,44,4
3,3,Syria,0,Original,1,Extra Innocuous,0,0,1,0,0,Female,4,4,1,6.511,16.004,5,2,2,NA,38,2
2,1,Bolivia,0,Original,0,Original,0,1,0,0,0,Female,1,3,0,465.379,49.938,3,0,0,3.875,52,4
2,4,Malaguay,1,Reduced,0,Extra Innocuous,1,0,1,0,0,Female,2,1,1,46.189,74.694,2,2,1,3.25,26,5
1,3,No-Name,1,Reduced,0,Extra Non-Innocuous,1,1,1,1,0,Male,1,2,2,35.396,45.87,0,2,1,2.75,39,2
1,4,Bolivia,1,Reduced,0,Original,0,1,0,0,0,Female,1,4,0,3.214,2,2,0,1,3.25,19,4
2,4,No-Name,1,Reduced,1,Extra Innocuous,1,0,1,0,0,Male,1,1,1,7.482,3.754,1,2,1,NA,30,4
2,2,Syria,0,Original,0,Extra Non-Innocuous,0,1,1,0,0,Male,4,2,2,39.3,124.107,4,2,NA,3.375,44,2
1,1,Bolivia,1,Reduced,1,Original,0,1,0,1,1,Male,1,3,0,412.276,17.819,2,0,1,3.5,38,3
2,3,Malaguay,0,Original,0,Extra Non-Innocuous,1,0,1,1,0,Male,1,3,2,95.113,2.78,3,3,0,3.375,34,2
1,4,Bolivia,0,Original,1,Extra Innocuous,0,1,1,1,1,Male,2,1,1,7.568,5.127,3,1,1,2.25,29,2
2,4,Bolivia,0,Original,0,Extra Non-Innocuous,0,0,1,0,0,Male,2,1,2,3.444,2.341,4,3,1,2.75,31,3
1,4,Malaguay,1,Reduced,1,Extra Innocuous,0,1,1,1,0,Male,2,1,1,2.68,2.871,1,1,1,4.75,34,3
3,3,Bolivia,1,Reduced,0,Extra Non-Innocuous,1,1,1,1,0,Male,1,2,2,67.315,51.69,2,2,0,2.5,51,2
3,2,No-Name,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,1,Male,1,3,2,168.673,401.473,0,2,2,NA,39,2
4,2,Syria,0,Original,1,Extra Non-Innocuous,1,0,1,1,0,Male,1,3,2,106.702,95.316,5,3,1,1.875,49,4
2,3,Bolivia,1,Reduced,1,Extra Innocuous,0,0,1,0,0,Male,1,3,1,3.678,2.601,3,2,0,3.125,36,4
2,3,No-Name,1,Reduced,0,Original,0,0,0,1,0,Female,5,2,0,52.465,36.328,1,1,0,NA,51,3
2,4,No-Name,0,Original,0,Original,0,1,0,0,0,Male,4,2,0,25.097,12.161,1,0,1,3,37,4
1,3,Syria,1,Reduced,1,Extra Innocuous,0,1,1,1,0,Male,1,2,1,45.44,6.736,3,1,1,NA,38,4
3,1,Malaguay,0,Original,0,Extra Non-Innocuous,0,1,1,0,0,Male,1,2,2,48.672,24.786,2,2,1,3.25,44,3
3,3,Bolivia,1,Reduced,0,Original,0,1,0,1,1,Female,1,2,0,82.453,29.351,2,0,2,3,59,3
1,3,No-Name,0,Original,0,Extra Innocuous,0,1,1,0,0,Female,1,2,1,6.731,9.043,1,1,1,3,57,2
2,3,Bolivia,1,Reduced,0,Extra Non-Innocuous,0,0,1,0,0,Female,1,2,2,5.63,12.526,3,3,1,2.625,69,2
3,3,Malaguay,1,Reduced,1,Extra Innocuous,0,0,1,1,0,Female,1,2,1,84.124,48.506,2,2,2,NA,83,2
3,3,No-Name,0,Original,1,Extra Innocuous,1,0,1,1,0,Female,1,2,1,170.283,51.97,2,2,2,3.5,58,2
2,3,No-Name,0,Original,1,Extra Innocuous,0,1,1,0,0,Female,1,1,1,56.095,15.463,1,1,0,NA,36,3
3,4,Malaguay,1,Reduced,0,Extra Non-Innocuous,1,0,1,0,0,Female,1,3,2,12.079,14.212,2,3,1,2.75,23,2
3,3,No-Name,0,Original,0,Extra Non-Innocuous,0,0,1,0,0,Female,1,2,2,27.835,76.523,2,3,0,2.75,49,2
1,1,Bolivia,1,Reduced,0,Original,1,0,0,1,0,Female,1,1,0,88.081,35.964,3,1,1,3.125,69,2
1,3,Syria,1,Reduced,0,Original,1,0,0,0,1,Female,1,4,0,6.147,12.621,4,1,0,2.75,43,2
3,2,No-Name,1,Reduced,0,Extra Innocuous,0,0,1,1,0,Female,1,1,1,86.814,68.882,1,2,2,1.875,79,2
2,3,Malaguay,1,Reduced,0,Original,1,1,0,1,1,Female,1,3,0,4.247,3.855,1,0,1,2.75,40,2
1,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,0,Female,1,1,2,51.6,34.19,3,3,0,3.375,64,2
2,3,Syria,1,Reduced,1,Original,1,0,0,0,1,Male,1,3,0,14.954,27.523,4,1,1,3.375,30,2
2,3,No-Name,1,Reduced,0,Extra Innocuous,0,0,1,1,1,Female,1,2,1,77.02,69.389,1,2,1,2.75,58,2
1,1,Malaguay,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,0,Male,1,1,2,17.359,38.881,2,3,2,4.25,44,7
1,3,Malaguay,0,Original,1,Extra Innocuous,1,0,1,1,1,Female,1,3,1,152.786,62.926,3,2,1,3.125,65,2
1,4,Syria,0,Original,0,Extra Innocuous,0,0,1,1,1,Male,7,2,1,205.09,57.445,5,2,1,2.875,59,2
2,3,Bolivia,1,Reduced,1,Extra Innocuous,1,0,1,0,0,Male,1,2,1,22.569,29.683,3,2,1,3.75,68,2
2,3,No-Name,0,Original,1,Extra Non-Innocuous,0,1,1,1,1,Female,1,1,2,39.934,56.588,1,2,1,2.875,75,2
2,2,Syria,0,Original,1,Extra Non-Innocuous,0,0,1,1,1,Female,1,2,2,107.38,53.256,5,3,1,2.875,72,4
2,3,No-Name,1,Reduced,0,Extra Non-Innocuous,0,1,1,1,1,Male,1,3,2,70.317,43.432,0,2,1,3.5,65,2
2,1,Bolivia,1,Reduced,0,Original,0,1,0,1,1,Female,1,3,0,113.858,24.172,2,0,1,3.25,62,2
4,3,Bolivia,1,Reduced,1,Original,1,1,0,1,0,Female,1,2,0,163.768,23.665,2,0,0,3.5,80,1
1,3,Syria,0,Original,0,Original,0,1,0,1,0,Female,1,4,0,166.991,35.51,4,0,0,2.75,32,1
3,4,Bolivia,0,Original,1,Extra Innocuous,0,1,1,1,0,Female,1,3,1,275.947,137.517,3,1,0,2.875,53,1
4,3,Malaguay,0,Original,1,Extra Innocuous,1,0,1,1,0,Female,1,1,1,100.119,59.783,3,2,0,NA,65,2
2,3,Syria,1,Reduced,0,Extra Innocuous,0,1,1,0,0,Female,1,2,1,4.001,14.671,3,1,0,2.875,69,2
3,3,Syria,0,Original,1,Extra Non-Innocuous,0,0,1,1,0,Female,1,2,2,282.211,93.411,5,3,2,3.5,56,2
3,3,Syria,0,Original,1,Extra Innocuous,1,1,1,1,0,Female,1,2,1,42.56,35.024,4,1,1,2.5,66,2
3,4,No-Name,1,Reduced,0,Extra Innocuous,1,1,1,0,0,Female,1,2,1,111.235,63.356,0,1,0,3.25,59,3
1,4,Bolivia,0,Original,0,Original,0,1,0,0,0,Male,1,1,0,37.123,33.836,3,0,2,NA,68,3
4,2,No-Name,0,Original,1,Extra Non-Innocuous,0,1,1,1,0,Female,1,2,2,170.875,74.361,1,2,0,2.75,69,2
3,2,No-Name,1,Reduced,0,Original,0,0,0,1,0,Female,2,4,0,109.033,39.757,1,1,2,2.5,60,2
3,3,Bolivia,1,Reduced,1,Original,0,0,0,1,1,Female,1,1,0,130.025,42.351,3,1,0,3.375,80,2
3,3,Bolivia,1,Reduced,0,Extra Non-Innocuous,0,1,1,1,0,Female,1,2,2,119.132,100.877,2,2,2,2.375,66,1
2,3,No-Name,0,Original,0,Original,1,0,0,1,0,Female,1,2,0,44.442,29.612,2,1,2,2.625,52,2
3,2,Malaguay,1,Reduced,0,Original,1,1,0,1,1,Male,1,3,0,82.302,68.711,1,0,2,2.625,68,5
2,2,Bolivia,1,Reduced,0,Extra Non-Innocuous,0,0,1,1,0,Female,1,3,2,53.524,29.166,3,3,2,2.5,69,2
4,3,No-Name,0,Original,1,Extra Non-Innocuous,0,0,1,0,0,Female,2,1,2,96.808,15.379,2,3,1,2.875,36,2
2,3,Bolivia,0,Original,1,Extra Non-Innocuous,1,0,1,0,0,Male,2,1,2,25.957,27.331,4,3,2,3.375,49,2
1,3,No-Name,1,Reduced,0,Extra Innocuous,0,1,1,1,0,Female,1,1,1,13.654,32.749,0,1,1,3,48,1
1,2,No-Name,0,Original,0,Extra Innocuous,0,1,1,1,1,Female,1,3,1,109.833,75.551,1,1,2,NA,26,1
1,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,0,Male,4,2,2,120.203,73.413,2,2,1,NA,64,2
2,4,Malaguay,1,Reduced,1,Extra Innocuous,1,1,1,0,0,Male,2,1,1,24.251,13.91,1,1,0,NA,61,2
1,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,0,1,1,1,Male,1,2,2,109.409,69.218,3,3,1,2,63,1
3,4,Bolivia,1,Reduced,0,Original,1,1,0,1,1,Female,1,3,0,52.164,20.701,2,0,0,2.875,72,5
2,2,Syria,0,Original,0,Original,0,0,0,0,0,Female,1,3,0,209.932,28.271,5,1,2,2.875,58,2
1,1,Syria,0,Original,1,Original,0,0,0,1,1,Male,1,3,0,244.137,34.635,5,1,1,NA,69,2
3,3,Malaguay,0,Original,1,Extra Innocuous,0,0,1,1,0,Female,1,2,1,32.594,67.823,3,2,0,3,58,1
2,4,Syria,1,Reduced,0,Extra Innocuous,1,1,1,0,0,Female,1,2,1,197.874,157.959,3,1,1,4,62,2
2,2,Syria,0,Original,1,Original,0,1,0,1,0,Male,1,3,0,93.66,37.63,4,0,1,3,66,2
2,3,Malaguay,0,Original,0,Original,1,0,0,0,0,Female,1,1,0,76.722,31.215,3,1,2,2.875,56,2
2,2,Malaguay,0,Original,0,Original,0,1,0,0,0,Male,2,1,0,67.496,22.286,2,0,1,2.375,57,2
1,4,Bolivia,1,Reduced,1,Extra Innocuous,0,1,1,0,0,Female,1,2,1,107.658,54.182,2,1,1,2.25,74,2
4,4,Malaguay,1,Reduced,1,Extra Innocuous,0,0,1,1,0,Male,1,2,1,300.233,106.344,2,2,2,NA,77,1
2,2,No-Name,1,Reduced,1,Original,1,1,0,0,1,Female,1,2,0,148.931,16.87,0,0,1,3.25,70,2
3,3,Syria,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,1,Male,1,3,2,111.202,64.99,3,2,2,3.5,70,2
4,4,Syria,1,Reduced,0,Extra Non-Innocuous,0,0,1,0,1,Other,1,2,2,3.458,3.186,4,3,0,2.375,65,1
3,3,Malaguay,0,Original,1,Extra Innocuous,0,1,1,1,0,Female,1,2,1,132.442,42.135,2,1,0,2.125,59,2
2,3,No-Name,0,Original,0,Original,1,1,0,1,0,Female,1,2,0,3571.877,40.008,1,0,2,2.75,72,2
1,2,Malaguay,1,Reduced,1,Extra Non-Innocuous,0,0,1,0,1,Male,1,1,2,63.235,22.79,2,3,1,3,67,2
1,4,Bolivia,1,Reduced,0,Original,0,1,0,1,0,Male,1,3,0,25.442,15.591,2,0,2,2.875,76,2
1,1,No-Name,0,Original,1,Extra Innocuous,1,0,1,1,0,Female,2,1,1,15.901,75.531,2,2,2,1.875,66,2
NA,4,Bolivia,1,Reduced,1,Original,0,1,0,NA,1,Male,1,4,0,4.767,15.446,2,0,1,2.75,85,2
2,1,Syria,0,Original,0,Original,0,1,0,1,1,Female,1,1,0,124.29,24.039,4,0,1,NA,55,2
2,3,No-Name,1,Reduced,1,Extra Non-Innocuous,1,0,1,0,0,Female,1,1,2,6.102,6.324,1,3,1,NA,67,2
4,4,No-Name,1,Reduced,0,Extra Innocuous,0,0,1,0,0,Male,1,2,1,35.359,33.383,1,2,2,2.5,69,3
2,3,Bolivia,1,Reduced,1,Original,1,1,0,1,0,Female,1,3,0,121.668,26.223,2,0,0,2.125,62,2
2,3,Malaguay,1,Reduced,1,Original,0,1,0,0,0,Female,1,1,0,501.788,394.66,1,0,0,3.25,60,2
2,3,Malaguay,0,Original,0,Extra Non-Innocuous,0,1,1,1,1,Female,1,1,2,72.092,31.186,2,2,1,2.5,76,2
2,2,Syria,1,Reduced,1,Extra Innocuous,0,0,1,1,1,Female,1,1,1,60.022,43.653,4,2,2,3.375,64,2
4,4,Malaguay,0,Original,0,Original,0,1,0,1,1,Female,1,1,0,198.238,29.965,2,0,1,2.75,81,2
2,3,Syria,0,Original,0,Extra Non-Innocuous,1,0,1,1,0,Male,1,2,2,173.552,53.033,5,3,2,2.625,77,2
1,4,Malaguay,0,Original,0,Extra Innocuous,1,1,1,0,0,Female,1,1,1,47.176,20.959,2,1,0,NA,35,2
1,1,Syria,0,Original,1,Extra Innocuous,1,1,1,1,1,Female,1,1,1,168.24,77.721,4,1,1,NA,72,2
2,4,Syria,1,Reduced,1,Original,0,1,0,0,0,Female,1,2,0,52.562,12.169,3,0,1,3.875,74,3
3,4,No-Name,0,Original,1,Original,1,1,0,0,1,Female,1,3,0,454.033,35.502,1,0,0,2.75,72,2
1,1,No-Name,0,Original,0,Extra Non-Innocuous,0,0,1,1,0,Female,1,2,2,96.541,32.157,2,3,0,3.5,60,2
4,2,No-Name,1,Reduced,1,Original,0,0,0,0,1,Female,1,2,0,39.309,25.013,1,1,1,2.375,63,2
2,4,Syria,1,Reduced,0,Extra Innocuous,1,1,1,1,0,Male,1,2,1,71.861,718.455,3,1,2,2.75,66,2
3,3,Malaguay,0,Original,0,Extra Non-Innocuous,0,0,1,1,1,Female,1,2,2,98.75,71.972,3,3,2,3.125,76,2
3,1,Bolivia,0,Original,0,Extra Non-Innocuous,0,1,1,1,1,Female,1,2,2,308.342,68.492,3,2,1,2.875,78,2
2,4,Bolivia,0,Original,1,Extra Innocuous,0,1,1,0,1,Female,1,1,1,228.762,77.552,3,1,1,2.875,65,2
1,4,No-Name,0,Original,0,Extra Innocuous,1,0,1,1,0,Female,7,4,1,272.098,95.329,2,2,0,3.25,72,2
4,2,No-Name,1,Reduced,1,Extra Non-Innocuous,0,1,1,1,1,Female,1,2,2,63.734,97.877,0,2,0,2.625,60,2
1,3,Syria,0,Original,0,Extra Innocuous,1,1,1,1,1,Female,1,3,1,188.058,58.899,4,1,0,3,72,2
2,3,No-Name,1,Reduced,0,Extra Non-Innocuous,0,0,1,1,0,Female,1,1,2,87.722,65.111,1,3,1,2.375,58,2
2,3,Bolivia,1,Reduced,1,Extra Non-Innocuous,0,1,1,0,1,Female,1,1,2,54.227,38.682,2,2,1,3.5,71,2
3,3,Bolivia,0,Original,0,Extra Non-Innocuous,1,0,1,0,0,Female,1,2,2,296.27,34.431,4,3,2,2.75,57,2
3,2,No-Name,1,Reduced,0,Extra Innocuous,0,1,1,0,0,Female,1,3,1,12.692,17.279,0,1,0,NA,37,2
1,2,Syria,0,Original,1,Extra Innocuous,0,1,1,1,1,Female,1,4,1,150.215,64.093,4,1,0,3,56,2
3,4,Syria,1,Reduced,0,Extra Non-Innocuous,1,0,1,0,0,Female,2,1,2,150.775,159.014,4,3,1,3,76,2
2,2,Syria,1,Reduced,0,Extra Innocuous,1,0,1,1,0,Female,1,3,1,128.451,98.528,4,2,1,2.625,68,2
3,3,Malaguay,1,Reduced,1,Extra Innocuous,1,0,1,1,0,Male,1,2,1,131.08,59.118,2,2,2,NA,76,2
1,4,Bolivia,0,Original,1,Extra Non-Innocuous,0,1,1,1,0,Male,1,2,2,147.9,55.815,3,2,2,NA,78,2
4,4,Malaguay,1,Reduced,1,Original,0,1,0,1,1,Female,1,2,0,85.76,17.112,1,0,0,NA,80,2
2,3,Syria,1,Reduced,1,Original,1,0,0,1,0,Female,1,2,0,97.937,25.984,4,1,1,1.875,72,2
3,4,Bolivia,0,Original,1,Extra Non-Innocuous,1,0,1,1,0,Female,1,4,2,242.292,78.455,4,3,1,4,37,2
4,3,Syria,0,Original,0,Extra Innocuous,0,0,1,0,0,Male,1,2,1,114.781,38.474,5,2,2,3,66,5
2,2,Malaguay,1,Reduced,0,Extra Innocuous,0,1,1,1,0,Female,1,3,1,35.846,30.133,1,1,0,3,68,2
4,1,Malaguay,0,Original,1,Extra Non-Innocuous,0,1,1,1,1,Female,1,3,2,221.523,96.809,2,2,1,3,70,2
2,2,Malaguay,0,Original,0,Original,0,1,0,0,1,Female,1,2,0,57.097,19.502,2,0,0,3.25,63,2
4,3,Syria,0,Original,1,Original,0,0,0,1,1,Female,4,2,0,67.035,23.207,5,1,2,NA,68,2
2,3,Bolivia,0,Original,0,Original,1,0,0,0,0,Female,1,4,0,30.547,52.662,4,1,1,2.75,72,2
2,3,No-Name,0,Original,1,Original,1,0,0,1,0,Male,1,2,0,59.89,43.515,2,1,0,3.25,34,1
